0.0800;8.9500;0.2381
0.0900;8.9500;0.2222
0.0100;9.0000;0.0635
0.0200;9.0000;0.0794
0.0300;9.0000;0.1270
0.0400;9.0000;0.1905
0.0500;9.0000;0.1587
0.0600;9.0000;0.1746
0.0700;9.0000;0.1746
0.0800;9.0000;0.2222
0.0900;9.0000;0.2222
0.0100;9.0500;0.0476
0.0200;9.0500;0.0794
0.0300;9.0500;0.1111
0.0400;9.0500;0.1905
0.0500;9.0500;0.1587
0.0600;9.0500;0.1746
0.0700;9.0500;0.1746
0.0800;9.0500;0.2063
0.0900;9.0500;0.2222
0.0100;9.1000;0.0476
0.0200;9.1000;0.0635
0.0300;9.1000;0.1111
0.0400;9.1000;0.1587
0.0500;9.1000;0.1746
0.0600;9.1000;0.1746
0.0700;9.1000;0.1905
0.0800;9.1000;0.1905
0.0900;9.1000;0.2222
0.0100;9.1500;0.0476
0.0200;9.1500;0.0635
0.0300;9.1500;0.0794
0.0400;9.1500;0.1587
0.0500;9.1500;0.1746
0.0600;9.1500;0.1746
0.0700;9.1500;0.1905
0.0800;9.1500;0.2063
0.0900;9.1500;0.2222
0.0100;9.2000;0.0476
0.0200;9.2000;0.0794
0.0300;9.2000;0.0794
0.0400;9.2000;0.1587
0.0500;9.2000;0.1587
0.0600;9.2000;0.1905
0.0700;9.2000;0.2063
0.0800;9.2000;0.2222
0.0900;9.2000;0.2381
0.0100;9.2500;0.0317
0.0200;9.2500;0.0794
0.0300;9.2500;0.0635
0.0400;9.2500;0.1587
0.0500;9.2500;0.1746
0.0600;9.2500;0.1905
0.0700;9.2500;0.2222
0.0800;9.2500;0.2222
0.0900;9.2500;0.2222
0.0100;9.3000;0.0476
0.0200;9.3000;0.0794
0.0300;9.3000;0.0635
0.0400;9.3000;0.1587
0.0500;9.3000;0.2063
0.0600;9.3000;0.2063
0.0700;9.3000;0.2381
0.0800;9.3000;0.2381
0.0900;9.3000;0.2063
0.0100;9.3500;0.0476
0.0200;9.3500;0.0635
0.0300;9.3500;0.0635
0.0400;9.3500;0.1587
0.0500;9.3500;0.1905
0.0600;9.3500;0.2063
0.0700;9.3500;0.2381
0.0800;9.3500;0.2381
0.0900;9.3500;0.2063
0.0100;9.4000;0.0794
0.0200;9.4000;0.0635
0.0300;9.4000;0.0635
0.0400;9.4000;0.1587
0.0500;9.4000;0.1905
0.0600;9.4000;0.2222
0.0700;9.4000;0.2540
0.0800;9.4000;0.2540
0.0900;9.4000;0.2381
0.0100;9.4500;0.0476
0.0200;9.4500;0.0635
0.0300;9.4500;0.0635
0.0400;9.4500;0.1587
0.0500;9.4500;0.1905
0.0600;9.4500;0.2222
0.0700;9.4500;0.2540
0.0800;9.4500;0.2540
0.0900;9.4500;0.2381
0.0100;9.5000;0.0476
0.0200;9.5000;0.0635
0.0300;9.5000;0.0794
0.0400;9.5000;0.1746
0.0500;9.5000;0.1905
0.0600;9.5000;0.2063
0.0700;9.5000;0.2381
0.0800;9.5000;0.2381
0.0900;9.5000;0.2222
0.0100;9.5500;0.0476
0.0200;9.5500;0.0794
0.0300;9.5500;0.0635
0.0400;9.5500;0.1429
0.0500;9.5500;0.1905
0.0600;9.5500;0.1905
0.0700;9.5500;0.2222
0.0800;9.5500;0.2063
0.0900;9.5500;0.2063
0.0100;9.6000;0.0476
0.0200;9.6000;0.0794
0.0300;9.6000;0.0794
0.0400;9.6000;0.1429
0.0500;9.6000;0.1905
0.0600;9.6000;0.1905
0.0700;9.6000;0.2222
0.0800;9.6000;0.2063
0.0900;9.6000;0.2063
0.0100;9.6500;0.0317
0.0200;9.6500;0.0952
0.0300;9.6500;0.0794
0.0400;9.6500;0.1111
0.0500;9.6500;0.1746
0.0600;9.6500;0.1746
0.0700;9.6500;0.2222
0.0800;9.6500;0.2063
0.0900;9.6500;0.1905
0.0100;9.7000;0.0317
0.0200;9.7000;0.0794
0.0300;9.7000;0.0794
0.0400;9.7000;0.1111
0.0500;9.7000;0.1587
0.0600;9.7000;0.1587
0.0700;9.7000;0.2063
0.0800;9.7000;0.1905
0.0900;9.7000;0.2063
0.0100;9.7500;0.0476
0.0200;9.7500;0.0794
0.0300;9.7500;0.0952
0.0400;9.7500;0.1270
0.0500;9.7500;0.1587
0.0600;9.7500;0.1587
0.0700;9.7500;0.2063
0.0800;9.7500;0.1905
0.0900;9.7500;0.2063
0.0100;9.8000;0.0476
0.0200;9.8000;0.0635
0.0300;9.8000;0.0794
0.0400;9.8000;0.1270
0.0500;9.8000;0.1905
0.0600;9.8000;0.1746
0.0700;9.8000;0.2222
0.0800;9.8000;0.2063
0.0900;9.8000;0.2381
0.0100;9.8500;0.0476
0.0200;9.8500;0.0635
0.0300;9.8500;0.0794
0.0400;9.8500;0.1270
0.0500;9.8500;0.1587
0.0600;9.8500;0.1746
0.0700;9.8500;0.2222
0.0800;9.8500;0.1905
0.0900;9.8500;0.2381
0.0100;9.9000;0.0317
0.0200;9.9000;0.0794
0.0300;9.9000;0.0635
0.0400;9.9000;0.1111
0.0500;9.9000;0.1429
0.0600;9.9000;0.1746
0.0700;9.9000;0.2063
0.0800;9.9000;0.2063
0.0900;9.9000;0.2540
0.0100;9.9500;0.0476
0.0200;9.9500;0.0794
0.0300;9.9500;0.0635
0.0400;9.9500;0.0952
0.0500;9.9500;0.1746
0.0600;9.9500;0.1746
0.0700;9.9500;0.2063
0.0800;9.9500;0.2063
0.0900;9.9500;0.2540
0.0100;10.0000;0.0476
0.0200;10.0000;0.0794
0.0300;10.0000;0.0635
0.0400;10.0000;0.0952
0.0500;10.0000;0.1587
0.0600;10.0000;0.1587
0.0700;10.0000;0.1905
0.0800;10.0000;0.1905
0.0900;10.0000;0.2381
0.0100;10.0500;0.0476
0.0200;10.0500;0.0794
0.0300;10.0500;0.0476
0.0400;10.0500;0.0794
0.0500;10.0500;0.1429
0.0600;10.0500;0.1746
0.0700;10.0500;0.2222
0.0800;10.0500;0.2222
0.0900;10.0500;0.2540
0.0100;10.1000;0.0476
0.0200;10.1000;0.0635
0.0300;10.1000;0.0635
0.0400;10.1000;0.0317
0.0500;10.1000;0.1270
0.0600;10.1000;0.1429
0.0700;10.1000;0.1905
0.0800;10.1000;0.2063
0.0900;10.1000;0.2540
0.0100;10.1500;0.0476
0.0200;10.1500;0.0635
0.0300;10.1500;0.0635
0.0400;10.1500;0.0476
0.0500;10.1500;0.1111
0.0600;10.1500;0.1270
0.0700;10.1500;0.1270
0.0800;10.1500;0.1746
0.0900;10.1500;0.2540
0.0100;10.2000;0.0476
0.0200;10.2000;0.0476
0.0300;10.2000;0.0635
0.0400;10.2000;0.0476
0.0500;10.2000;0.0635
0.0600;10.2000;0.1111
0.0700;10.2000;0.1111
0.0800;10.2000;0.1587
0.0900;10.2000;0.2222
0.0100;10.2500;0.0476
0.0200;10.2500;0.0476
0.0300;10.2500;0.0794
0.0400;10.2500;0.0476
0.0500;10.2500;0.0476
0.0600;10.2500;0.1111
0.0700;10.2500;0.1111
0.0800;10.2500;0.1429
0.0900;10.2500;0.2222
0.0100;10.3000;0.0476
0.0200;10.3000;0.0794
0.0300;10.3000;0.0635
0.0400;10.3000;0.0476
0.0500;10.3000;0.0476
0.0600;10.3000;0.0952
0.0700;10.3000;0.1111
0.0800;10.3000;0.1429
0.0900;10.3000;0.2222
0.0100;10.3500;0.0476
0.0200;10.3500;0.0794
0.0300;10.3500;0.0635
0.0400;10.3500;0.0794
0.0500;10.3500;0.0635
0.0600;10.3500;0.0794
0.0700;10.3500;0.0952
0.0800;10.3500;0.1111
0.0900;10.3500;0.1905
0.0100;10.4000;0.0476
0.0200;10.4000;0.0635
0.0300;10.4000;0.0635
0.0400;10.4000;0.0794
0.0500;10.4000;0.0635
0.0600;10.4000;0.0794
0.0700;10.4000;0.0635
0.0800;10.4000;0.0794
0.0900;10.4000;0.1587
0.0100;10.4500;0.0476
0.0200;10.4500;0.0635
0.0300;10.4500;0.0476
0.0400;10.4500;0.0952
0.0500;10.4500;0.0794
0.0600;10.4500;0.0794
0.0700;10.4500;0.0635
0.0800;10.4500;0.0794
0.0900;10.4500;0.1587
0.0100;10.5000;0.0476
0.0200;10.5000;0.0635
0.0300;10.5000;0.0476
0.0400;10.5000;0.0476
0.0500;10.5000;0.0635
0.0600;10.5000;0.0952
0.0700;10.5000;0.0635
0.0800;10.5000;0.0794
0.0900;10.5000;0.1587
0.0100;10.5500;0.0476
0.0200;10.5500;0.0635
0.0300;10.5500;0.0476
0.0400;10.5500;0.0476
0.0500;10.5500;0.0794
0.0600;10.5500;0.0794
0.0700;10.5500;0.0794
0.0800;10.5500;0.0794
0.0900;10.5500;0.1746
0.0100;10.6000;0.0476
0.0200;10.6000;0.0635
0.0300;10.6000;0.0476
0.0400;10.6000;0.0476
0.0500;10.6000;0.0952
0.0600;10.6000;0.0794
0.0700;10.6000;0.0635
0.0800;10.6000;0.0794
0.0900;10.6000;0.1746
0.0100;10.6500;0.0317
0.0200;10.6500;0.0635
0.0300;10.6500;0.0476
0.0400;10.6500;0.0476
0.0500;10.6500;0.0952
0.0600;10.6500;0.0794
0.0700;10.6500;0.0635
0.0800;10.6500;0.0794
0.0900;10.6500;0.1429
0.0100;10.7000;0.0159
0.0200;10.7000;0.0635
0.0300;10.7000;0.0635
0.0400;10.7000;0.0476
0.0500;10.7000;0.0952
0.0600;10.7000;0.0952
0.0700;10.7000;0.0952
0.0800;10.7000;0.0952
0.0900;10.7000;0.1587
0.0100;10.7500;0.0000
0.0200;10.7500;0.0476
0.0300;10.7500;0.0635
0.0400;10.7500;0.0476
0.0500;10.7500;0.0952
0.0600;10.7500;0.1111
0.0700;10.7500;0.1111
0.0800;10.7500;0.1111
0.0900;10.7500;0.1746
0.0100;10.8000;0.0159
0.0200;10.8000;0.0317
0.0300;10.8000;0.0476
0.0400;10.8000;0.0476
0.0500;10.8000;0.0952
0.0600;10.8000;0.1111
0.0700;10.8000;0.1111
0.0800;10.8000;0.1111
0.0900;10.8000;0.1746
0.0100;10.8500;0.0159
0.0200;10.8500;0.0317
0.0300;10.8500;0.0476
0.0400;10.8500;0.0635
0.0500;10.8500;0.0952
0.0600;10.8500;0.1111
0.0700;10.8500;0.1111
0.0800;10.8500;0.1111
0.0900;10.8500;0.1746
0.0100;10.9000;0.0159
0.0200;10.9000;0.0317
0.0300;10.9000;0.0476
0.0400;10.9000;0.0476
0.0500;10.9000;0.0794
0.0600;10.9000;0.1111
0.0700;10.9000;0.1111
0.0800;10.9000;0.0952
0.0900;10.9000;0.1746
0.0100;10.9500;0.0000
0.0200;10.9500;0.0317
0.0300;10.9500;0.0317
0.0400;10.9500;0.0476
0.0500;10.9500;0.0635
0.0600;10.9500;0.0952
0.0700;10.9500;0.1111
0.0800;10.9500;0.0952
0.0900;10.9500;0.1587
0.0100;11.0000;0.0000
0.0200;11.0000;0.0159
0.0300;11.0000;0.0159
0.0400;11.0000;0.0317
0.0500;11.0000;0.0476
0.0600;11.0000;0.0794
0.0700;11.0000;0.0952
0.0800;11.0000;0.1111
0.0900;11.0000;0.1746
0.0100;11.0500;0.0000
0.0200;11.0500;0.0159
0.0300;11.0500;0.0159
0.0400;11.0500;0.0159
0.0500;11.0500;0.0159
0.0600;11.0500;0.0476
0.0700;11.0500;0.0635
0.0800;11.0500;0.1270
0.0900;11.0500;0.1746
0.0100;11.1000;0.0000
0.0200;11.1000;0.0159
0.0300;11.1000;0.0159
0.0400;11.1000;0.0159
0.0500;11.1000;0.0159
0.0600;11.1000;0.0476
0.0700;11.1000;0.0635
0.0800;11.1000;0.1270
0.0900;11.1000;0.1746
0.0100;11.1500;0.0000
0.0200;11.1500;0.0159
0.0300;11.1500;0.0159
0.0400;11.1500;0.0159
0.0500;11.1500;0.0159
0.0600;11.1500;0.0476
0.0700;11.1500;0.0794
0.0800;11.1500;0.1270
0.0900;11.1500;0.1905
0.0100;11.2000;0.0000
0.0200;11.2000;0.0159
0.0300;11.2000;0.0159
0.0400;11.2000;0.0159
0.0500;11.2000;0.0159
0.0600;11.2000;0.0476
0.0700;11.2000;0.0952
0.0800;11.2000;0.1111
0.0900;11.2000;0.1905
0.0100;11.2500;0.0000
0.0200;11.2500;0.0159
0.0300;11.2500;0.0159
0.0400;11.2500;0.0159
0.0500;11.2500;0.0159
0.0600;11.2500;0.0476
0.0700;11.2500;0.0952
0.0800;11.2500;0.1111
0.0900;11.2500;0.1905
0.0100;11.3000;0.0000
0.0200;11.3000;0.0159
0.0300;11.3000;0.0159
0.0400;11.3000;0.0159
0.0500;11.3000;0.0159
0.0600;11.3000;0.0476
0.0700;11.3000;0.0952
0.0800;11.3000;0.0952
0.0900;11.3000;0.1746
0.0100;11.3500;0.0000
0.0200;11.3500;0.0159
0.0300;11.3500;0.0159
0.0400;11.3500;0.0159
0.0500;11.3500;0.0159
0.0600;11.3500;0.0476
0.0700;11.3500;0.0952
0.0800;11.3500;0.0952
0.0900;11.3500;0.1429
0.0100;11.4000;0.0000
0.0200;11.4000;0.0317
0.0300;11.4000;0.0159
0.0400;11.4000;0.0159
0.0500;11.4000;0.0159
0.0600;11.4000;0.0476
0.0700;11.4000;0.0952
0.0800;11.4000;0.0952
0.0900;11.4000;0.1429
0.0100;11.4500;0.0000
0.0200;11.4500;0.0317
0.0300;11.4500;0.0159
0.0400;11.4500;0.0159
0.0500;11.4500;0.0159
0.0600;11.4500;0.0317
0.0700;11.4500;0.0635
0.0800;11.4500;0.0794
0.0900;11.4500;0.1429
0.0100;11.5000;0.0000
0.0200;11.5000;0.0000
0.0300;11.5000;0.0159
0.0400;11.5000;0.0159
0.0500;11.5000;0.0159
0.0600;11.5000;0.0317
0.0700;11.5000;0.0635
0.0800;11.5000;0.0635
0.0900;11.5000;0.1270
0.0100;11.5500;0.0000
0.0200;11.5500;0.0000
0.0300;11.5500;0.0159
0.0400;11.5500;0.0159
0.0500;11.5500;0.0159
0.0600;11.5500;0.0317
0.0700;11.5500;0.0635
0.0800;11.5500;0.0635
0.0900;11.5500;0.1270
0.0100;11.6000;0.0000
0.0200;11.6000;0.0159
0.0300;11.6000;0.0159
0.0400;11.6000;0.0159
0.0500;11.6000;0.0159
0.0600;11.6000;0.0317
0.0700;11.6000;0.0635
0.0800;11.6000;0.0635
0.0900;11.6000;0.1111
0.0100;11.6500;0.0000
0.0200;11.6500;0.0000
0.0300;11.6500;0.0317
0.0400;11.6500;0.0159
0.0500;11.6500;0.0159
0.0600;11.6500;0.0317
0.0700;11.6500;0.0635
0.0800;11.6500;0.0635
0.0900;11.6500;0.1111
0.0100;11.7000;0.0000
0.0200;11.7000;0.0000
0.0300;11.7000;0.0000
0.0400;11.7000;0.0000
0.0500;11.7000;0.0159
0.0600;11.7000;0.0317
0.0700;11.7000;0.0476
0.0800;11.7000;0.0476
0.0900;11.7000;0.0952
0.0100;11.7500;0.0000
0.0200;11.7500;0.0000
0.0300;11.7500;0.0000
0.0400;11.7500;0.0000
0.0500;11.7500;0.0159
0.0600;11.7500;0.0159
0.0700;11.7500;0.0635
0.0800;11.7500;0.0635
0.0900;11.7500;0.0794
0.0100;11.8000;0.0000
0.0200;11.8000;0.0000
0.0300;11.8000;0.0000
0.0400;11.8000;0.0000
0.0500;11.8000;0.0159
0.0600;11.8000;0.0159
0.0700;11.8000;0.0635
0.0800;11.8000;0.0635
0.0900;11.8000;0.0794
0.0100;11.8500;0.0000
0.0200;11.8500;0.0000
0.0300;11.8500;0.0000
0.0400;11.8500;0.0000
0.0500;11.8500;0.0159
0.0600;11.8500;0.0159
0.0700;11.8500;0.0317
0.0800;11.8500;0.0635
0.0900;11.8500;0.0794
0.0100;11.9000;0.0000
0.0200;11.9000;0.0000
0.0300;11.9000;0.0000
0.0400;11.9000;0.0000
0.0500;11.9000;0.0000
0.0600;11.9000;0.0159
0.0700;11.9000;0.0317
0.0800;11.9000;0.0635
0.0900;11.9000;0.0794
0.0100;11.9500;0.0000
0.0200;11.9500;0.0000
0.0300;11.9500;0.0000
0.0400;11.9500;0.0000
0.0500;11.9500;0.0000
0.0600;11.9500;0.0159
0.0700;11.9500;0.0317
0.0800;11.9500;0.0476
0.0900;11.9500;0.0794
0.0100;12.0000;0.0000
0.0200;12.0000;0.0000
0.0300;12.0000;0.0000
0.0400;12.0000;0.0000
0.0500;12.0000;0.0000
0.0600;12.0000;0.0159
0.0700;12.0000;0.0317
0.0800;12.0000;0.0317
0.0900;12.0000;0.0952
0.0100;12.0500;0.0000
0.0200;12.0500;0.0000
0.0300;12.0500;0.0000
0.0400;12.0500;0.0000
0.0500;12.0500;0.0000
0.0600;12.0500;0.0159
0.0700;12.0500;0.0317
0.0800;12.0500;0.0317
0.0900;12.0500;0.0952
0.0100;12.1000;0.0000
0.0200;12.1000;0.0000
0.0300;12.1000;0.0000
0.0400;12.1000;0.0000
0.0500;12.1000;0.0000
0.0600;12.1000;0.0317
0.0700;12.1000;0.0317
0.0800;12.1000;0.0317
0.0900;12.1000;0.0952
0.0100;12.1500;0.0000
0.0200;12.1500;0.0000
0.0300;12.1500;0.0000
0.0400;12.1500;0.0000
0.0500;12.1500;0.0000
0.0600;12.1500;0.0317
0.0700;12.1500;0.0317
0.0800;12.1500;0.0317
0.0900;12.1500;0.0952
0.0100;12.2000;0.0000
0.0200;12.2000;0.0000
0.0300;12.2000;0.0000
0.0400;12.2000;0.0000
0.0500;12.2000;0.0000
0.0600;12.2000;0.0317
0.0700;12.2000;0.0317
0.0800;12.2000;0.0317
0.0900;12.2000;0.0952
0.0100;12.2500;0.0000
0.0200;12.2500;0.0000
0.0300;12.2500;0.0000
0.0400;12.2500;0.0000
0.0500;12.2500;0.0000
0.0600;12.2500;0.0317
0.0700;12.2500;0.0317
0.0800;12.2500;0.0317
0.0900;12.2500;0.0952
0.0100;12.3000;0.0000
0.0200;12.3000;0.0000
0.0300;12.3000;0.0000
0.0400;12.3000;0.0000
0.0500;12.3000;0.0000
0.0600;12.3000;0.0317
0.0700;12.3000;0.0317
0.0800;12.3000;0.0317
0.0900;12.3000;0.0794
0.0100;12.3500;0.0000
0.0200;12.3500;0.0000
0.0300;12.3500;0.0000
0.0400;12.3500;0.0000
0.0500;12.3500;0.0000
0.0600;12.3500;0.0317
0.0700;12.3500;0.0317
0.0800;12.3500;0.0317
0.0900;12.3500;0.0794
0.0100;12.4000;0.0000
0.0200;12.4000;0.0000
0.0300;12.4000;0.0000
0.0400;12.4000;0.0000
0.0500;12.4000;0.0000
0.0600;12.4000;0.0317
0.0700;12.4000;0.0317
0.0800;12.4000;0.0317
0.0900;12.4000;0.0635
0.0100;12.4500;0.0000
0.0200;12.4500;0.0000
0.0300;12.4500;0.0000
0.0400;12.4500;0.0000
0.0500;12.4500;0.0000
0.0600;12.4500;0.0317
0.0700;12.4500;0.0317
0.0800;12.4500;0.0317
0.0900;12.4500;0.0476
0.0100;12.5000;0.0000
0.0200;12.5000;0.0000
0.0300;12.5000;0.0000
0.0400;12.5000;0.0000
0.0500;12.5000;0.0000
0.0600;12.5000;0.0159
0.0700;12.5000;0.0317
0.0800;12.5000;0.0317
0.0900;12.5000;0.0317
0.0100;12.5500;0.0000
0.0200;12.5500;0.0000
0.0300;12.5500;0.0000
0.0400;12.5500;0.0000
0.0500;12.5500;0.0000
0.0600;12.5500;0.0159
0.0700;12.5500;0.0317
0.0800;12.5500;0.0317
0.0900;12.5500;0.0317
0.0100;12.6000;0.0000
0.0200;12.6000;0.0000
0.0300;12.6000;0.0000
0.0400;12.6000;0.0000
0.0500;12.6000;0.0000
0.0600;12.6000;0.0159
0.0700;12.6000;0.0317
0.0800;12.6000;0.0317
0.0900;12.6000;0.0317
0.0100;12.6500;0.0000
0.0200;12.6500;0.0000
0.0300;12.6500;0.0000
0.0400;12.6500;0.0000
0.0500;12.6500;0.0000
0.0600;12.6500;0.0159
0.0700;12.6500;0.0317
0.0800;12.6500;0.0317
0.0900;12.6500;0.0317
0.0100;12.7000;0.0000
0.0200;12.7000;0.0000
0.0300;12.7000;0.0000
0.0400;12.7000;0.0000
0.0500;12.7000;0.0000
0.0600;12.7000;0.0159
0.0700;12.7000;0.0317
0.0800;12.7000;0.0317
0.0900;12.7000;0.0317
0.0100;12.7500;0.0000
0.0200;12.7500;0.0000
0.0300;12.7500;0.0000
0.0400;12.7500;0.0000
0.0500;12.7500;0.0000
0.0600;12.7500;0.0159
0.0700;12.7500;0.0317
0.0800;12.7500;0.0317
0.0900;12.7500;0.0317
0.0100;12.8000;0.0000
0.0200;12.8000;0.0000
0.0300;12.8000;0.0000
0.0400;12.8000;0.0000
0.0500;12.8000;0.0000
0.0600;12.8000;0.0159
0.0700;12.8000;0.0317
0.0800;12.8000;0.0317
0.0900;12.8000;0.0317
0.0100;12.8500;0.0000
0.0200;12.8500;0.0000
0.0300;12.8500;0.0000
0.0400;12.8500;0.0000
0.0500;12.8500;0.0000
0.0600;12.8500;0.0000
0.0700;12.8500;0.0317
0.0800;12.8500;0.0317
0.0900;12.8500;0.0317
0.0100;12.9000;0.0000
0.0200;12.9000;0.0000
0.0300;12.9000;0.0000
0.0400;12.9000;0.0000
0.0500;12.9000;0.0000
0.0600;12.9000;0.0000
0.0700;12.9000;0.0317
0.0800;12.9000;0.0317
0.0900;12.9000;0.0317
0.0100;12.9500;0.0000
0.0200;12.9500;0.0000
0.0300;12.9500;0.0000
0.0400;12.9500;0.0000
0.0500;12.9500;0.0000
0.0600;12.9500;0.0000
0.0700;12.9500;0.0317
0.0800;12.9500;0.0317
0.0900;12.9500;0.0317
0.0001;8.0000;0.0159
0.0026;8.0000;0.0159
0.0051;8.0000;0.0476
0.0076;8.0000;0.0635
0.0101;8.0000;0.0635
0.0126;8.0000;0.1111
0.0151;8.0000;0.1111
0.0176;8.0000;0.0952
0.0201;8.0000;0.1111
0.0226;8.0000;0.1111
0.0251;8.0000;0.1270
0.0276;8.0000;0.1270
0.0301;8.0000;0.0952
0.0326;8.0000;0.0794
0.0351;8.0000;0.0794
0.0376;8.0000;0.0952
0.0401;8.0000;0.0952
0.0426;8.0000;0.0952
0.0451;8.0000;0.0635
0.0476;8.0000;0.0794
0.0501;8.0000;0.0635
0.0526;8.0000;0.0635
0.0551;8.0000;0.0635
0.0576;8.0000;0.0635
0.0601;8.0000;0.0794
0.0626;8.0000;0.0794
0.0651;8.0000;0.0794
0.0676;8.0000;0.0794
0.0701;8.0000;0.0794
0.0726;8.0000;0.0794
0.0751;8.0000;0.0794
0.0776;8.0000;0.0794
0.0801;8.0000;0.0794
